GC=F,AAPL,MSFT,NVDA,META,GOOGL,AMZN,^GSPC,^DJI,^IXIC
,,,188.72000122070312,,,,,,
,,,189.01499938964844,,,,,,
,,,188.92559814453125,,,,,,
,,,188.88999938964844,,,,,,
,,,188.77499389648438,,,,,,
,,,188.74000549316406,,,,,,
,,,188.56500244140625,,,,,,
,,,188.3000030517578,,,,,,
,,,188.56570434570312,,,,,,
,,,188.38429260253906,,,,,,
,,,188.4149932861328,,,,,,
,,,188.66650390625,,,,,,
,,,188.58999633789062,,,,,,
,,,188.8459930419922,,,,,,
,,,188.77999877929688,,,,,,
,,,188.9199981689453,,,,,,
,,,188.88040161132812,,,,,,
,,,188.90499877929688,,,,,,
,,,188.9499969482422,,,,,,
,,,189.01499938964844,,,,,,
,,,189.125,,,,,,
,,,188.81700134277344,,,,,,
,,,188.92999267578125,,,,,,
,,,188.89999389648438,,,,,,
,,,188.8343963623047,,,,,,
,,,188.91990661621094,,,,,,
,,,188.89500427246094,,,,,,
,,,188.88999938964844,,,,,,
,,,188.89999389648438,,,,,,
,,,188.5749969482422,,,,,,
,,,188.73989868164062,,,,,,
,,,188.71499633789062,,,,,,
,,,188.8300018310547,,,,,,
,,,188.89990234375,,,,,,
,,,188.91000366210938,,,,,,
,,,188.7949981689453,,,,,,
,,,188.76499938964844,,,,,,
,,,188.97000122070312,,,,,,
,,,188.80499267578125,,,,,,
,,,188.83090209960938,,,,,,
,,,188.9884033203125,,,,,,
,,,188.82000732421875,,,,,,
,,,188.8699951171875,,,,,,
,,,188.67999267578125,,,,,,
,,,188.77999877929688,,,,,,
,,,188.55569458007812,,,,,,
,,,188.5800018310547,,,,,,
,,,188.22000122070312,,,,,,
,,,188.19000244140625,,,,,,
,,,188.0449981689453,,,,,,
,,,187.4199981689453,,,,,,
,,,187.5800018310547,,,,,,
,,,187.69500732421875,,,,,,
,,,187.69000244140625,,,,,,
,,,187.7366943359375,,,,,,
,,,187.7949981689453,,,,,,
,,,187.63510131835938,,,,,,
,,,187.52549743652344,,,,,,
,,,187.44000244140625,,,,,,
,,,187.5399932861328,,,,,,
,,,187.3300018310547,,,,,,
,,,187.13499450683594,,,,,,
,,,187.3350067138672,,,,,,
,,,187.3300018310547,,,,,,
,,,187.4199981689453,,,,,,
,,,187.2449951171875,,,,,,
,,,187.07000732421875,,,,,,
,,,186.49000549316406,,,,,,
,,,191.1199951171875,,,,,,
,,,190.99839782714844,,,,,,
,,,191.8000030517578,,,,,,
,,,192.36000061035156,,,,,,
,,,192.30999755859375,,,,,,
,,,191.72999572753906,,,,,,
,,,191.8249969482422,,,,,,
,,,191.6699981689453,,,,,,
,,,191.06500244140625,,,,,,
,,,191.02499389648438,,,,,,
,,,190.0,,,,,,
,,,190.58900451660156,,,,,,
,,,190.82009887695312,,,,,,
,,,191.3699951171875,,,,,,
,,,191.58999633789062,,,,,,
,,,190.9499969482422,,,,,,
,,,190.18699645996094,,,,,,
,,,188.97000122070312,,,,,,
,,,189.093505859375,,,,,,
,,,189.0500030517578,,,,,,
,,,189.25999450683594,,,,,,
,,,189.10000610351562,,,,,,
,,,189.44000244140625,,,,,,
,,,189.59939575195312,,,,,,
,,,189.9398956298828,,,,,,
,,,189.77000427246094,,,,,,
,,,189.63999938964844,,,,,,
,,,189.52999877929688,,,,,,
,,,189.216796875,,,,,,
,,,189.33999633789062,,,,,,
,,,189.14999389648438,,,,,,
,,,189.3249969482422,,,,,,
,,,189.6300048828125,,,,,,
,,,189.4600067138672,,,,,,
,,,189.31500244140625,,,,,,
,,,189.47999572753906,,,,,,
,,,189.64500427246094,,,,,,
,,,189.72000122070312,,,,,,
,,,189.84010314941406,,,,,,
,,,189.5699005126953,,,,,,
,,,189.66009521484375,,,,,,
,,,189.45860290527344,,,,,,
,,,189.57000732421875,,,,,,
,,,189.4250030517578,,,,,,
,,,189.2617950439453,,,,,,
,,,189.55999755859375,,,,,,
,,,189.42990112304688,,,,,,
,,,189.3616943359375,,,,,,
,,,189.3699951171875,,,,,,
,,,189.40390014648438,,,,,,
,,,189.4600067138672,,,,,,
,,,189.1300048828125,,,,,,
,,,188.77749633789062,,,,,,
,,,188.58349609375,,,,,,
,,,188.9949951171875,,,,,,
,,,189.11000061035156,,,,,,
,,,189.10000610351562,,,,,,
,,,188.91000366210938,,,,,,
,,,189.27499389648438,,,,,,
,,,189.20570373535156,,,,,,
,,,189.5102996826172,,,,,,
,,,189.4001007080078,,,,,,
,,,189.30499267578125,,,,,,
,,,189.14999389648438,,,,,,
,,,188.9250030517578,,,,,,
,,,188.67599487304688,,,,,,
,,,188.5800018310547,,,,,,
,,,188.72000122070312,,,,,,
,,,188.84320068359375,,,,,,
,,,189.18429565429688,,,,,,
,,,189.0399932861328,,,,,,
,,,188.9550018310547,,,,,,
,,,188.77999877929688,,,,,,
,,,188.8300018310547,,,,,,
,,,188.72000122070312,,,,,,
,,,188.73680114746094,,,,,,
,,,188.64999389648438,,,,,,
,,,188.80990600585938,,,,,,
,,,192.97500610351562,,,,,,
,,,191.0970001220703,,,,,,
,,,190.22999572753906,,,,,,
,,,189.7642059326172,,,,,,
,,,190.55999755859375,,,,,,
,,,190.1199951171875,,,,,,
,,,190.15989685058594,,,,,,
,,,190.0802001953125,,,,,,
,,,189.8300018310547,,,,,,
,,,190.2899932861328,,,,,,
,,,189.9199981689453,,,,,,
,,,190.0749969482422,,,,,,
,,,190.0449981689453,,,,,,
,,,189.7100067138672,,,,,,
,,,189.3350067138672,,,,,,
,,,189.5500030517578,,,,,,
,,,189.75999450683594,,,,,,
,,,190.25,,,,,,
,,,190.25990295410156,,,,,,
,,,190.56610107421875,,,,,,
,,,190.3699951171875,,,,,,
,,,190.13499450683594,,,,,,
,,,189.9550018310547,,,,,,
,,,190.19000244140625,,,,,,
,,,190.12429809570312,,,,,,
,,,190.09500122070312,,,,,,
,,,190.125,,,,,,
,,,190.4199981689453,,,,,,
,,,189.95660400390625,,,,,,
,,,189.3000030517578,,,,,,
,,,188.42999267578125,,,,,,
,,,187.57000732421875,,,,,,
,,,187.86000061035156,,,,,,
,,,187.77439880371094,,,,,,
,,,187.55499267578125,,,,,,
,,,187.6199951171875,,,,,,
,,,187.39999389648438,,,,,,
,,,187.875,,,,,,
,,,187.76499938964844,,,,,,
,,,187.9459991455078,,,,,,
,,,187.80499267578125,,,,,,
,,,187.90499877929688,,,,,,
,,,187.89990234375,,,,,,
,,,187.66000366210938,,,,,,
,,,187.51499938964844,,,,,,
,,,187.31320190429688,,,,,,
,,,187.49440002441406,,,,,,
,,,187.78500366210938,,,,,,
,,,187.85499572753906,,,,,,
,,,187.99000549316406,,,,,,
,,,188.14999389648438,,,,,,
,,,188.08999633789062,,,,,,
,,,187.8350067138672,,,,,,
,,,187.44500732421875,,,,,,
,,,187.25999450683594,,,,,,
,,,187.13009643554688,,,,,,
,,,186.6649932861328,,,,,,
,,,186.72999572753906,,,,,,
,,,186.72970581054688,,,,,,
,,,186.64320373535156,,,,,,
,,,186.38499450683594,,,,,,
,,,186.3258056640625,,,,,,
,,,186.36000061035156,,,,,,
,,,186.625,,,,,,
,,,186.6501007080078,,,,,,
,,,186.74009704589844,,,,,,
,,,186.58990478515625,,,,,,
,,,187.0998992919922,,,,,,
,,,187.2200927734375,,,,,,
,,,187.16000366210938,,,,,,
,,,187.53500366210938,,,,,,
,,,187.47000122070312,,,,,,
,,,187.45010375976562,,,,,,
,,,187.65499877929688,,,,,,
,,,187.7949981689453,,,,,,
,,,188.10450744628906,,,,,,
,,,187.77000427246094,,,,,,
,,,188.11000061035156,,,,,,
,,,190.27000427246094,,,,,,
,,,190.44000244140625,,,,,,
,,,189.6938018798828,,,,,,
,,,191.23500061035156,,,,,,
,,,191.5850067138672,,,,,,
,,,191.90420532226562,,,,,,
,,,191.110107421875,,,,,,
,,,190.9300994873047,,,,,,
,,,191.44000244140625,,,,,,
,,,191.75,,,,,,
,,,191.375,,,,,,
,,,191.39999389648438,,,,,,
,,,190.85000610351562,,,,,,
,,,190.52499389648438,,,,,,
,,,190.26499938964844,,,,,,
,,,189.9199981689453,,,,,,
,,,189.375,,,,,,
,,,189.1199951171875,,,,,,
,,,188.23989868164062,,,,,,
,,,188.4949951171875,,,,,,
,,,188.1501007080078,,,,,,
,,,188.25,,,,,,
,,,188.85000610351562,,,,,,
,,,188.58999633789062,,,,,,
,,,189.27000427246094,,,,,,
,,,189.25,,,,,,
,,,189.3125,,,,,,
,,,189.38999938964844,,,,,,
,,,189.41000366210938,,,,,,
,,,188.7899932861328,,,,,,
,,,188.91000366210938,,,,,,
,,,188.9709014892578,,,,,,
,,,188.61990356445312,,,,,,
,,,189.0,,,,,,
,,,189.03990173339844,,,,,,
,,,189.49000549316406,,,,,,
,,,189.4550018310547,,,,,,
,,,189.00909423828125,,,,,,
,,,189.1300048828125,,,,,,
,,,188.91600036621094,,,,,,
,,,188.70989990234375,,,,,,
,,,188.63499450683594,,,,,,
,,,188.4600067138672,,,,,,
,,,188.28500366210938,,,,,,
,,,188.625,,,,,,
,,,188.4949951171875,,,,,,
,,,188.2899932861328,,,,,,
,,,188.00999450683594,,,,,,
,,,188.16000366210938,,,,,,
,,,188.10499572753906,,,,,,
,,,188.14500427246094,,,,,,
,,,188.23500061035156,,,,,,
,,,187.71499633789062,,,,,,
,,,187.6300048828125,,,,,,
,,,187.84500122070312,,,,,,
,,,188.06500244140625,,,,,,
,,,188.22000122070312,,,,,,
,,,187.9600067138672,,,,,,
,,,188.08009338378906,,,,,,
,,,188.0050048828125,,,,,,
,,,188.1699981689453,,,,,,
,,,187.85450744628906,,,,,,
,,,188.05999755859375,,,,,,
,,,187.69000244140625,,,,,,
,,,187.52549743652344,,,,,,
,,,187.46580505371094,,,,,,
,,,187.52349853515625,,,,,,
,,,187.39669799804688,,,,,,
,,,187.3300018310547,,,,,,
,,,186.94000244140625,,,,,,
,,,187.19009399414062,,,,,,
,,,187.27999877929688,,,,,,
,,,187.22000122070312,,,,,,
,,,187.5142059326172,,,,,,
,,,187.49330139160156,,,,,,
,,,187.25,,,,,,
,,,187.9949951171875,,,,,,
,,,188.0800018310547,,,,,,
,,,188.67579650878906,,,,,,
,,,188.4801025390625,,,,,,
,,,189.10009765625,,,,,,
,,,190.10000610351562,,,,,,
,,,190.02000427246094,,,,,,
,,,190.7454071044922,,,,,,
,,,190.51499938964844,,,,,,
,,,190.74000549316406,,,,,,
,,,191.19500732421875,,,,,,
,,,191.01499938964844,,,,,,
,,,190.57000732421875,,,,,,
,,,189.21499633789062,,,,,,
,,,189.3800048828125,,,,,,
,,,190.38999938964844,,,,,,
,,,189.8179931640625,,,,,,
,,,189.61500549316406,,,,,,
,,,189.64999389648438,,,,,,
,,,189.70889282226562,,,,,,
,,,190.2899932861328,,,,,,
,,,190.10000610351562,,,,,,
,,,189.5500030517578,,,,,,
,,,189.5800018310547,,,,,,
,,,189.88999938964844,,,,,,
,,,189.60499572753906,,,,,,
,,,189.88670349121094,,,,,,
,,,189.8249969482422,,,,,,
,,,190.05999755859375,,,,,,
,,,190.16000366210938,,,,,,
,,,190.2917938232422,,,,,,
,,,190.30999755859375,,,,,,
,,,190.17999267578125,,,,,,
,,,190.16270446777344,,,,,,
,,,190.33999633789062,,,,,,
,,,190.0030059814453,,,,,,
,,,190.1750030517578,,,,,,
,,,190.06500244140625,,,,,,
,,,190.07000732421875,,,,,,
,,,190.0063934326172,,,,,,
,,,189.7899932861328,,,,,,
,,,189.94000244140625,,,,,,
,,,189.94500732421875,,,,,,
,,,190.0800018310547,,,,,,
,,,190.03500366210938,,,,,,
,,,189.82000732421875,,,,,,
,,,189.82000732421875,,,,,,
,,,189.625,,,,,,
,,,189.7003936767578,,,,,,
,,,189.5800018310547,,,,,,
,,,189.46499633789062,,,,,,
,,,189.7301025390625,,,,,,
,,,189.91000366210938,,,,,,
,,,189.77499389648438,,,,,,
,,,189.94000244140625,,,,,,
,,,189.8800048828125,,,,,,
,,,189.8300018310547,,,,,,
,,,189.61000061035156,,,,,,
,,,189.50999450683594,,,,,,
,,,189.2801055908203,,,,,,
,,,189.5998992919922,,,,,,
,,,189.72500610351562,,,,,,
,,,189.57000732421875,,,,,,
,,,189.4600067138672,,,,,,
,,,189.62350463867188,,,,,,
,,,189.25,,,,,,
,,,189.3000030517578,,,,,,
,,,189.22030639648438,,,,,,
,,,188.8719940185547,,,,,,
,,,189.10000610351562,,,,,,
,,,188.9239959716797,,,,,,
,,,188.99000549316406,,,,,,
,,,189.00999450683594,,,,,,
,,,188.86000061035156,,,,,,
,,,188.9398956298828,,,,,,
,,,189.0500030517578,,,,,,
,,,189.0800018310547,,,,,,
,,,189.24000549316406,,,,,,
,,,188.21499633789062,,,,,,
,,,188.13499450683594,,,,,,
,,,187.02999877929688,,,,,,
,,,186.76499938964844,,,,,,
,,,186.1199951171875,,,,,,
,,,185.0500030517578,,,,,,
,,,185.5554962158203,,,,,,
,,,186.0699005126953,,,,,,
,,,186.17999267578125,,,,,,
,,,185.9499969482422,,,,,,
,,,185.74000549316406,,,,,,
,,,186.10000610351562,,,,,,
,,,186.42999267578125,,,,,,
,,,186.2899932861328,,,,,,
,,,186.875,,,,,,
,,,185.97500610351562,,,,,,
,,,185.39990234375,,,,,,
,,,185.46290588378906,,,,,,
,,,185.74000549316406,,,,,,
,,,185.41000366210938,,,,,,
,,,184.86500549316406,,,,,,
,,,185.22500610351562,,,,,,
,,,184.93499755859375,,,,,,
,,,184.8800048828125,,,,,,
,,,184.875,,,,,,
,,,184.8699951171875,,,,,,
,,,185.0601043701172,,,,,,
,,,185.22000122070312,,,,,,
,,,184.9154052734375,,,,,,
,,,184.8249969482422,,,,,,
,,,184.44979858398438,,,,,,
,,,184.36500549316406,,,,,,
,,,184.37840270996094,,,,,,
,,,184.71499633789062,,,,,,
,,,184.5399932861328,,,,,,
,,,184.25579833984375,,,,,,
,,,183.94000244140625,,,,,,
,,,184.11000061035156,,,,,,
,,,184.3679962158203,,,,,,
,,,184.4949951171875,,,,,,
,,,184.63999938964844,,,,,,
,,,184.49000549316406,,,,,,
,,,184.4499969482422,,,,,,
,,,184.3800048828125,,,,,,
,,,184.3000030517578,,,,,,
,,,184.83059692382812,,,,,,
,,,184.58999633789062,,,,,,
,,,184.75,,,,,,
,,,184.4375,,,,,,
,,,184.57749938964844,,,,,,
,,,184.86000061035156,,,,,,
,,,184.82650756835938,,,,,,
,,,184.27999877929688,,,,,,
,,,184.19000244140625,,,,,,
,,,184.29010009765625,,,,,,
,,,184.02000427246094,,,,,,
,,,183.95989990234375,,,,,,
,,,184.14500427246094,,,,,,
,,,183.97000122070312,,,,,,
,,,184.14999389648438,,,,,,
,,,184.34979248046875,,,,,,
,,,184.2449951171875,,,,,,
,,,184.64010620117188,,,,,,
,,,184.67999267578125,,,,,,
,,,184.9149932861328,,,,,,
,,,184.63999938964844,,,,,,
,,,184.75030517578125,,,,,,
,,,184.63999938964844,,,,,,
,,,184.89999389648438,,,,,,
,,,184.86500549316406,,,,,,
,,,184.83999633789062,,,,,,
,,,185.18649291992188,,,,,,
,,,185.28500366210938,,,,,,
,,,185.19000244140625,,,,,,
,,,184.9600067138672,,,,,,
,,,185.01449584960938,,,,,,
,,,184.91000366210938,,,,,,
,,,185.1300048828125,,,,,,
,,,184.0449981689453,,,,,,
,,,185.6300048828125,,,,,,
,,,185.0800018310547,,,,,,
,,,184.6699981689453,,,,,,
,,,184.96499633789062,,,,,,
,,,184.7899932861328,,,,,,
,,,184.50999450683594,,,,,,
,,,183.8300018310547,,,,,,
,,,184.89999389648438,,,,,,
,,,184.56500244140625,,,,,,
,,,184.36500549316406,,,,,,
,,,184.96200561523438,,,,,,
,,,185.2834930419922,,,,,,
,,,185.1199951171875,,,,,,
,,,184.5500030517578,,,,,,
,,,184.5399932861328,,,,,,
,,,184.62989807128906,,,,,,
,,,184.88499450683594,,,,,,
,,,185.0399932861328,,,,,,
,,,185.5399932861328,,,,,,
,,,185.30499267578125,,,,,,
,,,185.17999267578125,,,,,,
,,,185.22500610351562,,,,,,
,,,185.30999755859375,,,,,,
,,,185.4600067138672,,,,,,
,,,185.22500610351562,,,,,,
,,,185.24000549316406,,,,,,
,,,185.28990173339844,,,,,,
,,,185.28500366210938,,,,,,
,,,185.34500122070312,,,,,,
,,,185.4199981689453,,,,,,
,,,185.2967987060547,,,,,,
,,,185.07020568847656,,,,,,
,,,184.7799072265625,,,,,,
,,,185.06500244140625,,,,,,
,,,184.9541015625,,,,,,
,,,184.88999938964844,,,,,,
,,,185.00250244140625,,,,,,
,,,185.0699005126953,,,,,,
,,,185.02999877929688,,,,,,
,,,184.9149932861328,,,,,,
,,,185.0500030517578,,,,,,
,,,185.02000427246094,,,,,,
,,,184.80499267578125,,,,,,
,,,184.875,,,,,,
,,,184.96499633789062,,,,,,
,,,185.03500366210938,,,,,,
,,,185.18499755859375,,,,,,
,,,185.11500549316406,,,,,,
,,,185.2949981689453,,,,,,
,,,185.15499877929688,,,,,,
,,,185.1999969482422,,,,,,
,,,185.3253936767578,,,,,,
,,,185.36000061035156,,,,,,
,,,185.6313018798828,,,,,,
,,,186.13999938964844,,,,,,
,,,185.85499572753906,,,,,,
,,,185.97500610351562,,,,,,
,,,185.8800048828125,,,,,,
,,,185.88009643554688,,,,,,
,,,185.85000610351562,,,,,,
,,,186.02999877929688,,,,,,
,,,185.9199981689453,,,,,,
,,,185.76499938964844,,,,,,
,,,185.61410522460938,,,,,,
,,,185.5399932861328,,,,,,
,,,185.88499450683594,,,,,,
,,,185.83990478515625,,,,,,
,,,185.81500244140625,,,,,,
,,,185.8350067138672,,,,,,
,,,185.8350067138672,,,,,,
,,,185.55499267578125,,,,,,
,,,185.5854949951172,,,,,,
,,,185.35499572753906,,,,,,
,,,185.3300018310547,,,,,,
,,,185.4550018310547,,,,,,
,,,184.89999389648438,,,,,,
,,,184.85000610351562,,,,,,
,,,184.91000366210938,,,,,,
,,,186.03359985351562,,,,,,
,,,185.10000610351562,,,,,,
,,,184.6649932861328,,,,,,
,,,185.05499267578125,,,,,,
,,,184.91000366210938,,,,,,
,,,184.60000610351562,,,,,,
,,,184.94000244140625,,,,,,
,,,185.05859375,,,,,,
,,,184.9499969482422,,,,,,
,,,184.74000549316406,,,,,,
,,,184.6199951171875,,,,,,
,,,184.03500366210938,,,,,,
,,,183.92999267578125,,,,,,
,,,184.11000061035156,,,,,,
,,,184.19000244140625,,,,,,
,,,184.24000549316406,,,,,,
,,,184.50010681152344,,,,,,
,,,184.39649963378906,,,,,,
,,,184.44000244140625,,,,,,
,,,184.7700958251953,,,,,,
,,,185.16000366210938,,,,,,
,,,185.05499267578125,,,,,,
,,,185.23989868164062,,,,,,
,,,184.9600067138672,,,,,,
,,,184.8300018310547,,,,,,
,,,184.91000366210938,,,,,,
,,,184.94000244140625,,,,,,
,,,185.48989868164062,,,,,,
,,,185.375,,,,,,
,,,185.302001953125,,,,,,
,,,185.57000732421875,,,,,,
,,,185.88999938964844,,,,,,
,,,185.9550018310547,,,,,,
,,,186.57000732421875,,,,,,
,,,186.28500366210938,,,,,,
,,,186.24349975585938,,,,,,
,,,186.118896484375,,,,,,
,,,186.0,,,,,,
,,,185.8800048828125,,,,,,
,,,186.21009826660156,,,,,,
,,,186.1999969482422,,,,,,
,,,186.32179260253906,,,,,,
,,,186.2454071044922,,,,,,
,,,186.39999389648438,,,,,,
,,,186.56500244140625,,,,,,
,,,186.531494140625,,,,,,
,,,186.7801055908203,,,,,,
,,,186.55459594726562,,,,,,
,,,186.89239501953125,,,,,,
,,,186.9550018310547,,,,,,
,,,186.83059692382812,,,,,,
,,,186.7259063720703,,,,,,
,,,186.77499389648438,,,,,,
,,,186.80999755859375,,,,,,
,,,186.7100067138672,,,,,,
,,,186.83999633789062,,,,,,
,,,186.9949951171875,,,,,,
,,,186.96499633789062,,,,,,
,,,186.99000549316406,,,,,,
,,,186.90499877929688,,,,,,
,,,186.81500244140625,,,,,,
,,,186.72999572753906,,,,,,
,,,186.8249969482422,,,,,,
,,,186.69000244140625,,,,,,
,,,186.59500122070312,,,,,,
,,,186.23500061035156,,,,,,
,,,186.0998992919922,,,,,,
,,,186.0500030517578,,,,,,
,,,186.11000061035156,,,,,,
,,,185.9949951171875,,,,,,
,,,186.00999450683594,,,,,,
,,,185.83999633789062,,,,,,
,,,185.67999267578125,,,,,,
,,,185.5399932861328,,,,,,
,,,185.6199951171875,,,,,,
,,,185.26499938964844,,,,,,
,,,184.89999389648438,,,,,,
,,,184.61000061035156,,,,,,
,,,184.85499572753906,,,,,,
,,,184.36770629882812,,,,,,
,,,184.3800048828125,,,,,,
,,,184.4398956298828,,,,,,
,,,184.10000610351562,,,,,,
,,,184.2550048828125,,,,,,
,,,183.9158935546875,,,,,,
,,,184.26499938964844,,,,,,
,,,184.11990356445312,,,,,,
,,,183.82980346679688,,,,,,
,,,183.91749572753906,,,,,,
,,,183.9600067138672,,,,,,
,,,183.91990661621094,,,,,,
,,,184.11000061035156,,,,,,
,,,184.0449981689453,,,,,,
,,,184.52000427246094,,,,,,
,,,184.79930114746094,,,,,,
,,,184.76499938964844,,,,,,
,,,184.94000244140625,,,,,,
,,,185.02000427246094,,,,,,
,,,185.53500366210938,,,,,,
,,,185.7010040283203,,,,,,
,,,185.22999572753906,,,,,,
,,,185.72999572753906,,,,,,
,,,186.13499450683594,,,,,,
,,,186.69000244140625,,,,,,
,,,187.39590454101562,,,,,,
,,,187.6750030517578,,,,,,
,,,187.6779022216797,,,,,,
,,,187.47000122070312,,,,,,
,,,187.36549377441406,,,,,,
,,,187.06500244140625,,,,,,
,,,186.65989685058594,,,,,,
,,,186.5449981689453,,,,,,
,,,186.39999389648438,,,,,,
,,,186.47500610351562,,,,,,
,,,186.10360717773438,,,,,,
,,,185.74000549316406,,,,,,
,,,185.9250030517578,,,,,,
,,,185.1999969482422,,,,,,
,,,184.9199981689453,,,,,,
,,,184.72000122070312,,,,,,
,,,185.01499938964844,,,,,,
,,,185.27499389648438,,,,,,
,,,185.30999755859375,,,,,,
,,,185.00999450683594,,,,,,
,,,185.0699005126953,,,,,,
,,,185.14320373535156,,,,,,
,,,185.05499267578125,,,,,,
,,,184.7449951171875,,,,,,
,,,184.69000244140625,,,,,,
,,,184.70989990234375,,,,,,
,,,184.61500549316406,,,,,,
,,,184.61000061035156,,,,,,
,,,184.63499450683594,,,,,,
,,,184.5399932861328,,,,,,
,,,184.80999755859375,,,,,,
,,,184.78990173339844,,,,,,
,,,184.78990173339844,,,,,,
,,,184.38499450683594,,,,,,
,,,184.48500061035156,,,,,,
,,,184.32000732421875,,,,,,
,,,184.3300018310547,,,,,,
,,,184.37539672851562,,,,,,
,,,184.42999267578125,,,,,,
,,,184.3699951171875,,,,,,
,,,184.69410705566406,,,,,,
,,,184.5699005126953,,,,,,
,,,184.78509521484375,,,,,,
,,,184.75999450683594,,,,,,
,,,184.72000122070312,,,,,,
,,,184.6199951171875,,,,,,
,,,184.85499572753906,,,,,,
,,,184.875,,,,,,
,,,184.97500610351562,,,,,,
,,,185.2801055908203,,,,,,
,,,185.82000732421875,,,,,,
,,,183.42999267578125,,,,,,
,,,182.42579650878906,,,,,,
,,,182.3000030517578,,,,,,
,,,182.75999450683594,,,,,,
,,,181.9949951171875,,,,,,
,,,181.68499755859375,,,,,,
,,,180.97500610351562,,,,,,
,,,181.25010681152344,,,,,,
,,,182.23080444335938,,,,,,
,,,182.05499267578125,,,,,,
,,,182.22999572753906,,,,,,
,,,181.6750030517578,,,,,,
,,,181.8800048828125,,,,,,
,,,182.35000610351562,,,,,,
,,,182.03500366210938,,,,,,
,,,181.33990478515625,,,,,,
,,,181.44000244140625,,,,,,
,,,181.52999877929688,,,,,,
,,,181.72500610351562,,,,,,
,,,181.47000122070312,,,,,,
,,,181.3000030517578,,,,,,
,,,181.39999389648438,,,,,,
,,,181.74009704589844,,,,,,
,,,181.98500061035156,,,,,,
,,,182.08349609375,,,,,,
,,,182.0,,,,,,
,,,181.9250030517578,,,,,,
,,,181.69000244140625,,,,,,
,,,181.58999633789062,,,,,,
,,,181.73500061035156,,,,,,
,,,181.4199981689453,,,,,,
,,,182.0749969482422,,,,,,
,,,181.92999267578125,,,,,,
,,,181.59750366210938,,,,,,
,,,181.9499969482422,,,,,,
,,,182.10000610351562,,,,,,
,,,181.8699951171875,,,,,,
,,,181.9040069580078,,,,,,
,,,181.92999267578125,,,,,,
,,,182.1199951171875,,,,,,
,,,181.59579467773438,,,,,,
,,,182.08009338378906,,,,,,
,,,181.875,,,,,,
,,,182.01499938964844,,,,,,
,,,182.27000427246094,,,,,,
,,,182.07000732421875,,,,,,
,,,181.91000366210938,,,,,,
,,,182.22000122070312,,,,,,
,,,181.7899932861328,,,,,,
,,,181.77999877929688,,,,,,
,,,181.82000732421875,,,,,,
,,,181.81500244140625,,,,,,
,,,181.98500061035156,,,,,,
,,,182.02499389648438,,,,,,
,,,181.8800048828125,,,,,,
,,,181.83009338378906,,,,,,
,,,181.84500122070312,,,,,,
,,,181.9550018310547,,,,,,
,,,181.9499969482422,,,,,,
,,,181.82000732421875,,,,,,
,,,181.76499938964844,,,,,,
,,,181.9499053955078,,,,,,
,,,181.80999755859375,,,,,,
,,,181.8000030517578,,,,,,
,,,181.90499877929688,,,,,,
,,,181.3699951171875,,,,,,
,,,181.86000061035156,,,,,,
,,,182.3256072998047,,,,,,
,,,182.19009399414062,,,,,,
,,,181.88999938964844,,,,,,
,,,182.0500030517578,,,,,,
,,,182.14999389648438,,,,,,
,,,182.55999755859375,,,,,,
,,,182.6649932861328,,,,,,
,,,182.22000122070312,,,,,,
,,,182.15699768066406,,,,,,
,,,182.4499969482422,,,,,,
,,,183.1699981689453,,,,,,
,,,187.125,,,,,,
,,,187.35000610351562,,,,,,
,,,188.77999877929688,,,,,,
,,,188.54989624023438,,,,,,
,,,188.38499450683594,,,,,,
,,,188.3300018310547,,,,,,
,,,188.23989868164062,,,,,,
,,,188.38499450683594,,,,,,
,,,188.6699981689453,,,,,,
,,,187.9499969482422,,,,,,
,,,188.0500030517578,,,,,,
,,,187.60000610351562,,,,,,
,,,188.210205078125,,,,,,
,,,187.95989990234375,,,,,,
,,,187.485107421875,,,,,,
,,,187.16799926757812,,,,,,
,,,187.33999633789062,,,,,,
,,,187.69000244140625,,,,,,
,,,187.75990295410156,,,,,,
,,,187.92999267578125,,,,,,
,,,187.6999969482422,,,,,,
,,,187.8009033203125,,,,,,
,,,187.82179260253906,,,,,,
,,,187.5200958251953,,,,,,
,,,187.50990295410156,,,,,,
,,,187.7949981689453,,,,,,
,,,188.13999938964844,,,,,,
,,,188.63009643554688,,,,,,
,,,188.6300048828125,,,,,,
,,,188.88499450683594,,,,,,
,,,189.16000366210938,,,,,,
,,,189.11000061035156,,,,,,
,,,188.6999969482422,,,,,,
,,,188.43499755859375,,,,,,
,,,188.70350646972656,,,,,,
,,,188.61349487304688,,,,,,
,,,188.3699951171875,,,,,,
,,,188.3699951171875,,,,,,
,,,188.44000244140625,,,,,,
,,,188.22500610351562,,,,,,
,,,188.50250244140625,,,,,,
,,,188.3699951171875,,,,,,
,,,188.43499755859375,,,,,,
,,,188.77499389648438,,,,,,
,,,188.75999450683594,,,,,,
,,,188.86480712890625,,,,,,
,,,189.01499938964844,,,,,,
,,,189.2301025390625,,,,,,
,,,189.17999267578125,,,,,,
,,,189.52999877929688,,,,,,
,,,189.4499969482422,,,,,,
,,,189.4550018310547,,,,,,
,,,189.47500610351562,,,,,,
,,,189.51499938964844,,,,,,
,,,189.1199951171875,,,,,,
,,,188.94000244140625,,,,,,
,,,188.91000366210938,,,,,,
,,,188.7698974609375,,,,,,
,,,188.61990356445312,,,,,,
,,,188.39500427246094,,,,,,
